icon_id,glyph,unicode,name,status,file,line,context,position,i18n_key,snippet
I091,⚙,U+2699,cog,has_svg,languages/k2_en.csv,1536,i18n,นำหน้าข้อความ,ui.app.propsPlan,⚙ คุณสมบัติแผน…
I096,↩,U+21A9,return,need_svg,languages/k2_en.csv,1560,i18n,นำหน้าข้อความ,ui.app.remember,↩ เลิกจำเอง
I181,✚,U+271A,plus-plain,need_svg,languages/k2_en.csv,1561,i18n,นำหน้าข้อความ,ui.app.remember2,✚ จำ
I096,↩,U+21A9,return,need_svg,languages/k2_en.csv,1562,i18n,นำหน้าข้อความ,ui.app.rememberTimes,↩ จำอีกครั้ง
I180,👥,U+1F465,group,need_svg,languages/k2_en.csv,1571,i18n,นำหน้าข้อความ,ui.app.report2,👥 รายงานตัวละคร
I088,📍,U+1F4CD,map,has_svg,languages/k2_en.csv,1574,i18n,นำหน้าข้อความ,ui.app.reportPlace2,📍 รายงานสถานที่
I137,⤢,U+2922,expand,has_svg,languages/k2_en.csv,1580,i18n,นำหน้าข้อความ,ui.app.restoreTab2,⤢ คืนเป็นแท็บ
I092,💾,U+1F4BE,save,has_svg,languages/k2_en.csv,1584,i18n,นำหน้าข้อความ,ui.app.save,💾 บันทึก
I092,💾,U+1F4BE,save,has_svg,languages/k2_en.csv,1594,i18n,นำหน้าข้อความ,ui.app.saveFile,💾 บันทึกเป็นไฟล์…
I264,📜,U+1F4DC,log,need_svg,languages/k2_en.csv,1595,i18n,นำหน้าข้อความ,ui.app.saveLatestLog,📜 บันทึกล่าสุด (log)
I265,📸,U+1F4F8,camera,has_svg,languages/k2_en.csv,1602,i18n,นำหน้าข้อความ,ui.app.saveVersion,📸 บันทึกเวอร์ชันนี้
I120,▲,U+25B2,chevron-up,has_svg,languages/k2_en.csv,1612,i18n,นำหน้าข้อความ,ui.app.scroll2,▲ เลื่อนขึ้น
I114,▼,U+25BC,chevron-down,has_svg,languages/k2_en.csv,1613,i18n,นำหน้าข้อความ,ui.app.scroll3,▼ เลื่อนลง
I079,🔍,U+1F50D,search,has_svg,languages/k2_en.csv,1617,i18n,นำหน้าข้อความ,ui.app.searchOnlyChapter2,🔍 ค้นเฉพาะในบทนี้
I079,🔍,U+1F50D,search,has_svg,languages/k2_en.csv,1619,i18n,นำหน้าข้อความ,ui.app.searchSave,🔍 ค้นในบันทึก
I094,📁,U+1F4C1,folder,has_svg,languages/k2_en.csv,1623,i18n,นำหน้าข้อความ,ui.app.setCat,📁 ตั้งหมวด…
I210,🪟,U+1FA9F,window,need_svg,languages/k2_en.csv,1638,i18n,นำหน้าข้อความ,ui.app.splitWindowFloat,🪟 แยกเป็นหน้าต่างลอย
I128,▸,U+25B8,chevron-right,has_svg,languages/k2_en.csv,1643,i18n,ท้ายข้อความ,ui.app.status,สถานะ ▸
I086,✨,U+2728,magic,need_svg,languages/k2_en.csv,1647,i18n,นำหน้าข้อความ,ui.app.suggestNameChapterAI,✨ แนะนำชื่อบทด้วย AI…
I086,✨,U+2728,magic,need_svg,languages/k2_en.csv,1648,i18n,นำหน้าข้อความ,ui.app.suggestNameSceneAI,✨ แนะนำชื่อฉากด้วย AI…
I091,⚙,U+2699,cog,has_svg,languages/k2_en.csv,1651,i18n,นำหน้าข้อความ,ui.app.templateManage,⚙ เทมเพลต (จัดการ)
I115,↔,U+2194,swap,need_svg,languages/k2_en.csv,1673,i18n,กลางข้อความ,ui.app.toggleModeDocNovel,สลับโหมดเอกสาร นิยาย ↔ บทหนัง (Ctrl+Shift+M)
I075,🗑,U+1F5D1,trash,has_svg,languages/k2_en.csv,1675,i18n,นำหน้าข้อความ,ui.app.trash,🗑 ถังขยะ ({0})
I118,↻,U+21BB,refresh,need_svg,languages/k2_en.csv,1676,i18n,นำหน้าข้อความ,ui.app.tryNew,↻ ลองใหม่
I135,🔓,U+1F513,lock-open,has_svg,languages/k2_en.csv,1677,i18n,นำหน้าข้อความ,ui.app.unlockSceneDone,🔓 ปลดล็อกฉากแล้ว
I139,👁,U+1F441,eye,has_svg,languages/k2_en.csv,1687,i18n,นำหน้าข้อความ,ui.app.viewSample,👁 ดูตัวอย่าง
I070,✕,U+2715,close,need_svg,languages/k2_en.csv,1694,i18n,กลางข้อความ,ui.app.wordKeepThingPrint,"คำเหล่านี้เก็บจาก """"สิ่งที่พิมพ์ในบทนี้"""" — กด ✕ เพื่อสั่งไม่ให้จำอีก"
I069,→,U+2192,,keep_text,languages/k2_en.csv,1705,i18n,กลางข้อความ,ui.autoTaskEventQueue.file,{0} → {1} ({2} ไฟล์)
I100,📚,U+1F4DA,book-content,has_svg,languages/k2_en.csv,1712,i18n,นำหน้าข้อความ,ui.books.bookAllProject,📚 เล่มทั้งหมดในโปรเจกต์
I073,📝,U+1F4DD,note,has_svg,languages/k2_en.csv,1719,i18n,นำหน้าข้อความ,ui.books.draft2,📝 ฉบับร่าง
I090,📤,U+1F4E4,export,need_svg,languages/k2_en.csv,1721,i18n,นำหน้าข้อความ,ui.books.export,📤 ส่งออก
I085,📂,U+1F4C2,folder-open,need_svg,languages/k2_en.csv,1726,i18n,นำหน้าข้อความ,ui.books.open,📂 เปิด
I080,🖼,U+1F5BC,image,has_svg,languages/k2_en.csv,1728,i18n,นำหน้าข้อความ,ui.books.pickCover,🖼 เลือกปก
I121,⇋,U+21CB,swap,need_svg,languages/k2_en.csv,1806,i18n,นำหน้าข้อความ,ui.branch.comparePlan,⇋ เทียบแผน —
I101,🌿,U+1F33F,branch,need_svg,languages/k2_en.csv,1957,i18n,นำหน้าข้อความ,ui.branch.propsPlan,🌿 คุณสมบัติแผน —
I099,✅,U+2705,check-circle,need_svg,languages/k2_en.csv,2036,i18n,นำหน้าข้อความ,ui.central.allCurrent,✅ ทุกอย่างเป็นปัจจุบัน
I102,🔗,U+1F517,link,has_svg,languages/k2_en.csv,2037,i18n,นำหน้าข้อความ,ui.central.backlinksSceneToWiki,🔗 Backlinks (ฉากที่อ้างถึง Wiki นี้)
I182,🔥,U+1F525,fire,need_svg,languages/k2_en.csv,2039,i18n,นำหน้าข้อความ,ui.central.cantWrite,🔥 วันนี้ยังไม่ได้เขียน!
I078,●,U+25CF,,keep_text,languages/k2_en.csv,2042,i18n,นำหน้าข้อความ,ui.central.fresh,● สด
I108,📊,U+1F4CA,chart,has_svg,languages/k2_en.csv,2043,i18n,นำหน้าข้อความ,ui.central.hub,📊 ศูนย์รวม
I089,🔄,U+1F504,refresh,need_svg,languages/k2_en.csv,2046,i18n,นำหน้าข้อความ,ui.central.newIndexNew,🔄 สร้างดัชนีใหม่
I089,🔄,U+1F504,refresh,need_svg,languages/k2_en.csv,2047,i18n,กลางข้อความ,ui.central.newIndexNotOk,"สร้างดัชนีไม่สำเร็จ — กด """"🔄 สร้างดัชนีใหม่"""""
I184,🕳,U+1F573,plot-hole,need_svg,languages/k2_en.csv,2049,i18n,นำหน้าข้อความ,ui.central.notMention,🕳 ยังไม่ถูกกล่าวถึงเลย
I165,🎮,U+1F3AE,gamepad,need_svg,languages/k2_en.csv,2050,i18n,นำหน้าข้อความ,ui.central.saveDecisionTimes,🎮 บันทึกการตัดสินใจไว้ {0} ครั้ง
I103,←,U+2190,arrow-left,need_svg,languages/k2_en.csv,2051,i18n,นำหน้าข้อความ,ui.central.scene,← {0} ฉาก:
I071,📄,U+1F4C4,file,has_svg,languages/k2_en.csv,2052,i18n,นำหน้าข้อความ,ui.central.sceneCantSetStatus,📄 {0} ฉากยังไม่ได้ตั้งสถานะ
I071,📄,U+1F4C4,file,has_svg,languages/k2_en.csv,2053,i18n,นำหน้าข้อความ,ui.central.sceneWordCharacter,📄 {0} ฉาก · 📝 {1} คำ · 👤 {2} ตัวละคร
I073,📝,U+1F4DD,note,has_svg,languages/k2_en.csv,2053,i18n,กลางข้อความ,ui.central.sceneWordCharacter,📄 {0} ฉาก · 📝 {1} คำ · 👤 {2} ตัวละคร
I110,👤,U+1F464,user,has_svg,languages/k2_en.csv,2053,i18n,กลางข้อความ,ui.central.sceneWordCharacter,📄 {0} ฉาก · 📝 {1} คำ · 👤 {2} ตัวละคร
I108,📊,U+1F4CA,chart,has_svg,languages/k2_en.csv,2054,i18n,นำหน้าข้อความ,ui.central.stats,📊 สถิติ
I083,📋,U+1F4CB,clipboard,has_svg,languages/k2_en.csv,2055,i18n,นำหน้าข้อความ,ui.central.thingMustUpdate,📋 สิ่งที่ต้องอัปเดต
I088,📍,U+1F4CD,map,has_svg,languages/k2_en.csv,2084,i18n,นำหน้าข้อความ,ui.cmt.anchorLost,📍✕ (anchor text was removed)
I070,✕,U+2715,close,need_svg,languages/k2_en.csv,2084,i18n,กลางข้อความ,ui.cmt.anchorLost,📍✕ (anchor text was removed)
I214,🔽,U+1F53D,filter,need_svg,languages/k2_en.csv,2098,i18n,นำหน้าข้อความ,ui.cmt.filterAll,🔽 All
I214,🔽,U+1F53D,filter,need_svg,languages/k2_en.csv,2100,i18n,นำหน้าข้อความ,ui.cmt.filterOpen,🔽 Open only
I082,💬,U+1F4AC,chat,has_svg,languages/k2_en.csv,2113,i18n,นำหน้าข้อความ,ui.cmtComment.add,💬 เพิ่ม
I088,📍,U+1F4CD,map,has_svg,languages/k2_en.csv,2114,i18n,นำหน้าข้อความ,ui.cmtComment.bind,📍 ผูกกับ: “
I069,→,U+2192,,keep_text,languages/k2_en.csv,2116,i18n,กลางข้อความ,ui.cmtComment.moveCommentPrevScenes,ย้ายคอมเมนต์เดิมจาก scenes.json → .md แล้ว {0} รายการ
I179,↳,U+21B3,subdirectory-right,need_svg,languages/k2_en.csv,2118,i18n,นำหน้าข้อความ,ui.cmtComment.replyBack,↳ {0} การตอบกลับ
I129,🌐,U+1F310,globe,has_svg,languages/k2_en.csv,2128,i18n,นำหน้าข้อความ,ui.codex.exportWeb,🌐 ส่งออกเป็นเว็บ
I069,→,U+2192,,keep_text,languages/k2_en.csv,2129,i18n,กลางข้อความ,ui.codex.exportWebCodexDone,ส่งออกเว็บสารานุกรมแล้ว {0} หน้า → {1}
I076,📖,U+1F4D6,book-open,has_svg,languages/k2_en.csv,2135,i18n,นำหน้าข้อความ,ui.codex.openPageWiki,📖 เปิดหน้า Wiki
I069,→,U+2192,,keep_text,languages/k2_en.csv,2138,i18n,ท้ายข้อความ,ui.codex.page,หน้า →
I105,🧠,U+1F9E0,brain,has_svg,languages/k2_en.csv,2168,i18n,นำหน้าข้อความ,ui.common.aIAnalyze,🧠 AI วิเคราะห์
I082,💬,U+1F4AC,chat,has_svg,languages/k2_en.csv,2169,i18n,นำหน้าข้อความ,ui.common.aIAssistantWrite,💬 AI ผู้ช่วยเขียน
I126,🎨,U+1F3A8,palette,need_svg,languages/k2_en.csv,2181,i18n,นำหน้าข้อความ,ui.common.boardMood,🎨 กระดานอารมณ์
I095,✎,U+270E,edit,has_svg,languages/k2_en.csv,2194,i18n,นำหน้าข้อความ,ui.common.changeNameBook,✎ เปลี่ยนชื่อเล่ม…
I075,🗑,U+1F5D1,trash,has_svg,languages/k2_en.csv,2204,i18n,นำหน้าข้อความ,ui.common.clear2,🗑 ล้าง
I083,📋,U+1F4CB,clipboard,has_svg,languages/k2_en.csv,2214,i18n,นำหน้าข้อความ,ui.common.copyText,📋 คัดลอกเป็นข้อความ
I202,⌐,U+2310,line-elbow,need_svg,languages/k2_en.csv,2215,i18n,นำหน้าข้อความ,ui.common.cornerScene,⌐ หักมุมฉาก
I203,⌒,U+2312,line-curve,need_svg,languages/k2_en.csv,2216,i18n,นำหน้าข้อความ,ui.common.curve,⌒ โค้ง
I075,🗑,U+1F5D1,trash,has_svg,languages/k2_en.csv,2220,i18n,นำหน้าข้อความ,ui.common.del2,🗑 ลบ
I075,🗑,U+1F5D1,trash,has_svg,languages/k2_en.csv,2221,i18n,นำหน้าข้อความ,ui.common.delBookBook,🗑 ลบเล่มทั้งเล่ม
I075,🗑,U+1F5D1,trash,has_svg,languages/k2_en.csv,2223,i18n,นำหน้าข้อความ,ui.common.delMoveTrash,🗑 ลบ (ย้ายไปถังขยะ)
I107,📥,U+1F4E5,import,need_svg,languages/k2_en.csv,2239,i18n,นำหน้าข้อความ,ui.common.exportMd,📥 ส่งออก .md
I090,📤,U+1F4E4,export,need_svg,languages/k2_en.csv,2240,i18n,นำหน้าข้อความ,ui.common.exportOnlyImageUse,📤 ส่งออกเฉพาะรูปที่ถูกใช้จริง…
I090,📤,U+1F4E4,export,need_svg,languages/k2_en.csv,2242,i18n,นำหน้าข้อความ,ui.common.exportPNG,📤 ส่งออก PNG
I170,🔎,U+1F50E,search,has_svg,languages/k2_en.csv,2245,i18n,นำหน้าข้อความ,ui.common.findImageDupLibrary,🔎 หารูปซ้ำในคลัง
I137,⤢,U+2922,expand,has_svg,languages/k2_en.csv,2246,i18n,นำหน้าข้อความ,ui.common.fitScreen,⤢ พอดีจอ
I167,⏪,U+23EA,rewind,need_svg,languages/k2_en.csv,2247,i18n,นำหน้าข้อความ,ui.common.flashback,⏪ ย้อนอดีต (Flashback)
I088,📍,U+1F4CD,map,has_svg,languages/k2_en.csv,2252,i18n,นำหน้าข้อความ,ui.common.graphArea,📍 ผังพื้นที่
I101,🌿,U+1F33F,branch,need_svg,languages/k2_en.csv,2254,i18n,นำหน้าข้อความ,ui.common.graphBreakBranch2,🌿 ผังแตกสาย
I122,🕘,U+1F558,history,has_svg,languages/k2_en.csv,2257,i18n,นำหน้าข้อความ,ui.common.historyRun,🕘 ประวัติการทำงาน
I080,🖼,U+1F5BC,image,has_svg,languages/k2_en.csv,2261,i18n,นำหน้าข้อความ,ui.common.insertSceneOpen,🖼 แทรกลงฉากที่เปิดอยู่
I164,🗒,U+1F5D2,notepad,need_svg,languages/k2_en.csv,2262,i18n,นำหน้าข้อความ,ui.common.journal,🗒 บันทึกประจำวัน
I106,🗺,U+1F5FA,globe,has_svg,languages/k2_en.csv,2276,i18n,นำหน้าข้อความ,ui.common.map3,🗺 แผนที่
I076,📖,U+1F4D6,book-open,has_svg,languages/k2_en.csv,2321,i18n,นำหน้าข้อความ,ui.common.novel,📖 นิยาย
I266,🔢,U+1F522,sort-number,need_svg,languages/k2_en.csv,2330,i18n,นำหน้าข้อความ,ui.common.orderNumNew,🔢 เรียงลำดับหมายเลขใหม่
I188,⏩,U+23E9,fast-forward,need_svg,languages/k2_en.csv,2340,i18n,นำหน้าข้อความ,ui.common.pageFlashforward,⏩ ล่วงหน้า (Flashforward)
I089,🔄,U+1F504,refresh,need_svg,languages/k2_en.csv,2351,i18n,นำหน้าข้อความ,ui.common.refresh2,🔄 รีเฟรช
I097,✏,U+270F,edit,has_svg,languages/k2_en.csv,2352,i18n,นำหน้าข้อความ,ui.common.renameNew,✏ ตั้งชื่อใหม่
I104,🤖,U+1F916,bot,has_svg,languages/k2_en.csv,2375,i18n,นำหน้าข้อความ,ui.common.settingsAI,🤖 ตั้งค่า AI
I085,📂,U+1F4C2,folder-open,need_svg,languages/k2_en.csv,2377,i18n,นำหน้าข้อความ,ui.common.showFolder,📂 แสดงในโฟลเดอร์
